"Bus","No","Time (abs)","State","ID (hex)","DLC","Data (hex)","ASCII"
"USB-to-CAN V2 compact  CAN-1","19,080","00:00:50.103","  E   "," C00000B","8","30 FF FF FA FF FF FF 14","0......."
"USB-to-CAN V2 compact  CAN-1","19,081","00:00:50.105","  E   "," 8FE6E0B","8","FE 11 E6 11 F4 11 F2 11","........"
"USB-to-CAN V2 compact  CAN-1","19,082","00:00:50.105","  E   ","18FEBF0B","8","F2 11 7D 7D 7D 7D FF FF","..}}}}.."
"USB-to-CAN V2 compact  CAN-1","19,083","00:00:50.106","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,084","00:00:50.107","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,085","00:00:50.109","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,086","00:00:50.111","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,087","00:00:50.114","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,088","00:00:50.119","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,089","00:00:50.124","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,090","00:00:50.125","  E   "," 8FE6E0B","8","CA 11 0E 12 DE 11 E6 11","........"
"USB-to-CAN V2 compact  CAN-1","19,091","00:00:50.134","  E   "," CF00400","8","FF 7E 7D C0 38 FF FF FF",".~}.8..."
"USB-to-CAN V2 compact  CAN-1","19,092","00:00:50.135","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,093","00:00:50.136","  E   "," CF00300","8","FC 03 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,094","00:00:50.136","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,095","00:00:50.137","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","19,096","00:00:50.137","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,097","00:00:50.138","  E   ","18FEF100","8","F3 28 12 0F FF FF FF FF",".(......"
"USB-to-CAN V2 compact  CAN-1","19,098","00:00:50.138","  E   ","18FF20EF","8","FE 7D 60 1C 7D EF FF 4B",".}`.}..K"
"USB-to-CAN V2 compact  CAN-1","19,099","00:00:50.145","  E   "," 8FE6E0B","8","FE 11 F6 11 F6 11 DA 11","........"
"USB-to-CAN V2 compact  CAN-1","19,100","00:00:50.145","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,101","00:00:50.146","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","19,102","00:00:50.155","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,103","00:00:50.155","  E   ","18FEBF0B","8","F8 11 7C 7E 7C 7C FF FF","..|~||.."
"USB-to-CAN V2 compact  CAN-1","19,104","00:00:50.164","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,105","00:00:50.165","  E   "," 8FE6E0B","8","DE 11 FC 11 0A 12 E4 11","........"
"USB-to-CAN V2 compact  CAN-1","19,106","00:00:50.174","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,107","00:00:50.185","  E   "," 8FE6E0B","8","D8 11 08 12 F2 11 E2 11","........"
"USB-to-CAN V2 compact  CAN-1","19,108","00:00:50.185","  E   "," CF00300","8","FC 04 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,109","00:00:50.186","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,110","00:00:50.186","  E   ","18FF20EF","8","FE 7D 58 1C 7D EF FF 4B",".}X.}..K"
"USB-to-CAN V2 compact  CAN-1","19,111","00:00:50.195","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,112","00:00:50.195","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","19,113","00:00:50.196","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,114","00:00:50.197","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 27","..}....'"
"USB-to-CAN V2 compact  CAN-1","19,115","00:00:50.203","  E   "," C00000B","8","30 FF FF FA FF FF FF 25","0......%"
"USB-to-CAN V2 compact  CAN-1","19,116","00:00:50.205","  E   "," 8FE6E0B","8","DE 11 FA 11 DE 11 EC 11","........"
"USB-to-CAN V2 compact  CAN-1","19,117","00:00:50.205","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,118","00:00:50.206","  E   ","18FEBF0B","8","EC 11 7D 7D 7D 7D FF FF","..}}}}.."
"USB-to-CAN V2 compact  CAN-1","19,119","00:00:50.207","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,120","00:00:50.209","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,121","00:00:50.211","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,122","00:00:50.215","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,123","00:00:50.219","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,124","00:00:50.225","  E   "," 8FE6E0B","8","C6 11 1A 12 EA 11 D6 11","........"
"USB-to-CAN V2 compact  CAN-1","19,125","00:00:50.225","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,126","00:00:50.235","  E   "," CF00400","8","FF 7E 7D 98 38 FF FF FF",".~}.8..."
"USB-to-CAN V2 compact  CAN-1","19,127","00:00:50.236","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,128","00:00:50.237","  E   "," CF00300","8","FC 05 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,129","00:00:50.237","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,130","00:00:50.238","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","19,131","00:00:50.238","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,132","00:00:50.239","  E   ","18FE5127","8","7C FF FF FF FF FF FF FF","|......."
"USB-to-CAN V2 compact  CAN-1","19,133","00:00:50.240","  E   ","18FEDF00","8","7F FF FF FF FF FF FF FF","......."
"USB-to-CAN V2 compact  CAN-1","19,134","00:00:50.240","  E   ","18FEDFEF","8","7F FF FF FF 7D FF FF FF","...}..."
"USB-to-CAN V2 compact  CAN-1","19,135","00:00:50.241","  E   ","18FEF100","8","F3 1C 12 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,136","00:00:50.241","  E   ","18FF20EF","8","FE 7D 4C 1C 7D EF FF 4B",".}L.}..K"
"USB-to-CAN V2 compact  CAN-1","19,137","00:00:50.244","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,138","00:00:50.245","  E   "," 8FE6E0B","8","00 12 E2 11 F6 11 D8 11","........"
"USB-to-CAN V2 compact  CAN-1","19,139","00:00:50.245","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","19,140","00:00:50.254","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,141","00:00:50.255","  E   ","18FEBF0B","8","F3 11 7D 7D 7B 7C FF FF","..}}{|.."
"USB-to-CAN V2 compact  CAN-1","19,142","00:00:50.265","  E   "," 8FE6E0B","8","E4 11 02 12 EA 11 DC 11","........"
"USB-to-CAN V2 compact  CAN-1","19,143","00:00:50.265","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,144","00:00:50.275","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,145","00:00:50.285","  E   "," 8FE6E0B","8","F8 11 D8 11 D2 11 E8 11","........"
"USB-to-CAN V2 compact  CAN-1","19,146","00:00:50.285","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,147","00:00:50.286","  E   "," CF00300","8","FC 0B FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,148","00:00:50.286","  E   ","18FF20EF","8","FE 7D 44 1C 7D EF FF 4B",".}D.}..K"
"USB-to-CAN V2 compact  CAN-1","19,149","00:00:50.295","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,150","00:00:50.295","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","19,151","00:00:50.296","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,152","00:00:50.297","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 20","..}.... "
"USB-to-CAN V2 compact  CAN-1","19,153","00:00:50.303","  E   "," C00000B","8","30 FF FF FA FF FF FF 36","0......6"
"USB-to-CAN V2 compact  CAN-1","19,154","00:00:50.304","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,155","00:00:50.305","  E   "," 8FE6E0B","8","D0 11 FA 11 D2 11 E2 11","........"
"USB-to-CAN V2 compact  CAN-1","19,156","00:00:50.306","  E   ","18FEBF0B","8","E5 11 7C 7E 7C 7D FF FF","..|~|}.."
"USB-to-CAN V2 compact  CAN-1","19,157","00:00:50.307","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,158","00:00:50.309","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,159","00:00:50.311","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,160","00:00:50.315","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,161","00:00:50.319","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,162","00:00:50.325","  E   "," 8FE6E0B","8","C6 11 EC 11 E6 11 D0 11","........"
"USB-to-CAN V2 compact  CAN-1","19,163","00:00:50.325","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,164","00:00:50.335","  E   "," CF00400","8","FF 84 7D 78 38 FF FF FF","..}x8..."
"USB-to-CAN V2 compact  CAN-1","19,165","00:00:50.336","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,166","00:00:50.336","  E   "," CF00300","8","FC 12 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,167","00:00:50.337","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,168","00:00:50.337","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","19,169","00:00:50.338","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,170","00:00:50.339","  E   ","18FEF100","8","F3 11 12 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,171","00:00:50.339","  E   ","18FF20EF","8","F1 7D 38 1C 7D EF FF 4B",".}8.}..K"
"USB-to-CAN V2 compact  CAN-1","19,172","00:00:50.344","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","19,173","00:00:50.345","  E   "," 8FE6E0B","8","EA 11 DA 11 EE 11 D0 11","........"
"USB-to-CAN V2 compact  CAN-1","19,174","00:00:50.345","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,175","00:00:50.355","  E   ","18FEBF0B","8","DF 11 7D 7D 7C 7D FF FF","..}}|}.."
"USB-to-CAN V2 compact  CAN-1","19,176","00:00:50.355","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,177","00:00:50.365","  E   "," 8FE6E0B","8","BC 11 FC 11 D6 11 E4 11","........"
"USB-to-CAN V2 compact  CAN-1","19,178","00:00:50.365","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,179","00:00:50.374","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,180","00:00:50.384","  E   "," CF00300","8","FC 12 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,181","00:00:50.384","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,182","00:00:50.385","  E   "," 8FE6E0B","8","CE 11 B8 11 C6 11 E2 11","........"
"USB-to-CAN V2 compact  CAN-1","19,183","00:00:50.386","  E   ","18FF20EF","8","F1 7D 30 1C 7D EF FF 4B",".}0.}..K"
"USB-to-CAN V2 compact  CAN-1","19,184","00:00:50.395","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,185","00:00:50.396","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","19,186","00:00:50.396","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,187","00:00:50.397","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 31","..}....1"
"USB-to-CAN V2 compact  CAN-1","19,188","00:00:50.403","  E   "," C00000B","8","30 FF FF FA FF FF FF 47","0......G"
"USB-to-CAN V2 compact  CAN-1","19,189","00:00:50.405","  E   "," 8FE6E0B","8","CA 11 DC 11 C4 11 D0 11","........"
"USB-to-CAN V2 compact  CAN-1","19,190","00:00:50.405","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,191","00:00:50.406","  E   ","18FEBF0B","8","D3 11 7D 7D 7D 7D FF FF","..}}}}.."
"USB-to-CAN V2 compact  CAN-1","19,192","00:00:50.407","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,193","00:00:50.409","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,194","00:00:50.411","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,195","00:00:50.416","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,196","00:00:50.419","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,197","00:00:50.425","  E   "," 8FE6E0B","8","CC 11 DA 11 E2 11 CE 11","........"
"USB-to-CAN V2 compact  CAN-1","19,198","00:00:50.425","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,199","00:00:50.435","  E   "," CF00400","8","FF 86 7E 50 38 FF FF FF","..~P8..."
"USB-to-CAN V2 compact  CAN-1","19,200","00:00:50.436","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,201","00:00:50.436","  E   "," CF00300","8","FC 19 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,202","00:00:50.437","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,203","00:00:50.438","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","19,204","00:00:50.438","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,205","00:00:50.439","  E   ","18FEF100","8","F3 05 12 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,206","00:00:50.439","  E   ","18FF20EF","8","F1 7E 24 1C 7E EF FF 4B",".~$.~..K"
"USB-to-CAN V2 compact  CAN-1","19,207","00:00:50.444","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,208","00:00:50.445","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","19,209","00:00:50.445","  E   "," 8FE6E0B","8","FA 11 AA 11 E8 11 DC 11","........"
"USB-to-CAN V2 compact  CAN-1","19,210","00:00:50.455","  E   ","18FEBF0B","8","C9 11 7F 7B 7D 7E FF FF","..{}~.."
"USB-to-CAN V2 compact  CAN-1","19,211","00:00:50.455","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,212","00:00:50.465","  E   "," 8FE6E0B","8","C8 11 C2 11 D6 11 F2 11","........"
"USB-to-CAN V2 compact  CAN-1","19,213","00:00:50.465","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,214","00:00:50.475","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,215","00:00:50.484","  E   "," CF00300","8","FC 1B FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,216","00:00:50.485","  E   "," 8FE6E0B","8","D4 11 BA 11 D8 11 EA 11","........"
"USB-to-CAN V2 compact  CAN-1","19,217","00:00:50.485","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,218","00:00:50.486","  E   ","18FE5127","8","7C FF FF FF FF FF FF FF","|......."
"USB-to-CAN V2 compact  CAN-1","19,219","00:00:50.486","  E   ","18FEDF00","8","7D FF FF FF FF FF FF FF","}......."
"USB-to-CAN V2 compact  CAN-1","19,220","00:00:50.487","  E   ","18FEDFEF","8","7D FF FF FF 7D FF FF FF","}...}..."
"USB-to-CAN V2 compact  CAN-1","19,221","00:00:50.487","  E   ","18FF20EF","8","F1 7E 20 1C 7F EF FF 4B",".~ ...K"
"USB-to-CAN V2 compact  CAN-1","19,222","00:00:50.494","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,223","00:00:50.495","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","19,224","00:00:50.495","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,225","00:00:50.497","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 42","..}....B"
"USB-to-CAN V2 compact  CAN-1","19,226","00:00:50.503","  E   "," C00000B","8","30 FF FF FA FF FF FF 30","0......0"
"USB-to-CAN V2 compact  CAN-1","19,227","00:00:50.505","  E   "," 8FE6E0B","8","D0 11 B2 11 02 12 F2 11","........"
"USB-to-CAN V2 compact  CAN-1","19,228","00:00:50.505","  E   ","18FEBF0B","8","C1 11 7E 7D 81 80 FF FF","..~}...."
"USB-to-CAN V2 compact  CAN-1","19,229","00:00:50.506","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,230","00:00:50.507","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,231","00:00:50.509","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,232","00:00:50.511","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,233","00:00:50.514","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,234","00:00:50.519","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,235","00:00:50.524","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,236","00:00:50.525","  E   "," 8FE6E0B","8","D0 11 CA 11 1E 12 14 12","........"
"USB-to-CAN V2 compact  CAN-1","19,237","00:00:50.526","  E   "," CFEC1EE","8","A1 84 4B 00 71 11 08 00","..K.q..."
"USB-to-CAN V2 compact  CAN-1","19,238","00:00:50.534","  E   "," CF00400","8","FF 86 7F 38 38 FF FF FF","..88..."
"USB-to-CAN V2 compact  CAN-1","19,239","00:00:50.535","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,240","00:00:50.535","  E   "," CF00300","8","FC 17 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,241","00:00:50.536","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","19,242","00:00:50.536","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","19,243","00:00:50.537","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,244","00:00:50.538","  E   ","18FEF100","8","F3 FD 11 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,245","00:00:50.538","  E   ","18FF20EF","8","F1 7F 1C 1C 80 EF FF 4B","......K"
"USB-to-CAN V2 compact  CAN-1","19,246","00:00:50.545","  E   "," 8FE6E0B","8","F0 11 90 11 02 12 FC 11","........"
"USB-to-CAN V2 compact  CAN-1","19,247","00:00:50.545","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,248","00:00:50.546","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","19,249","00:00:50.554","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,250","00:00:50.555","  E   ","18FEBF0B","8","D0 11 7E 7C 7E 7D FF FF","..~|~}.."
"USB-to-CAN V2 compact  CAN-1","19,251","00:00:50.564","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,252","00:00:50.565","  E   "," 8FE6E0B","8","C2 11 BE 11 CE 11 CE 11","........"
"USB-to-CAN V2 compact  CAN-1","19,253","00:00:50.575","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,254","00:00:50.585","  E   "," 8FE6E0B","8","CC 11 C8 11 C4 11 CE 11","........"
"USB-to-CAN V2 compact  CAN-1","19,255","00:00:50.585","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,256","00:00:50.586","  E   "," CF00300","8","FC 19 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,257","00:00:50.586","  E   ","18FF20EF","8","F1 80 20 1C 81 EF FF 4B",".. ....K"
"USB-to-CAN V2 compact  CAN-1","19,258","00:00:50.594","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","19,259","00:00:50.595","  E   ","18ECFF00","8","20 1C 00 04 FF E3 FE 00"," ......."
"USB-to-CAN V2 compact  CAN-1","19,260","00:00:50.596","  E   ","18ECFF10","8","20 13 00 03 FF E1 FE 00"," ......."
"USB-to-CAN V2 compact  CAN-1","19,261","00:00:50.596","  E   ","18ECFFEF","8","20 23 00 05 FF E3 FE 00"," #......"
